Id,Value.number,Value.name,Value.CardFrame,Value.CardType,Value.Level,Value.Scale,Value.Attack,Value.Defense,Value.Attribute
4472,50354944,Gaia the Fierce Knight Origin,effect,Warrior,4,-1,0,0,EARTH
4473,34130561,Gaia the Magical Knight,effect,Warrior,7,-1,0,0,LIGHT
4474,15989522,Gaia the Magical Knight of Dragons,fusion,Dragon,7,-1,0,0,WIND
4475,40371092,"Gaia the Mid-Knight Sun",effect,Warrior,4,-1,0,0,LIGHT
4476,14882493,"Gaia the Polar Knight",effect,Warrior,4,-1,0,0,DARK
4477,49816630,Gaiarmor Dragonshell,synchro,Dragon,6,-1,0,0,EARTH
4478,20349913,Galactic Charity,spell,Normal,0,-1,0,0,
4479,88774734,Galactic Spiral Dragon,effect,Dragon,8,-1,0,0,DARK
4480,46261704,Galactikuriboh,effect,Fiend,1,-1,0,0,LIGHT
4481,30741503,"Galatea the Orcust Automaton",link,Machine,2,-1,0,0,DARK
4482,55168550,Galaxy Brave,effect,Warrior,8,-1,0,0,LIGHT
4483,28770951,Galaxy Cleric,effect,Spellcaster,4,-1,0,0,LIGHT
4484,5133471,Galaxy Cyclone,spell,Normal,0,-1,0,0,
4485,9024367,Galaxy Dragon,effect,Dragon,4,-1,0,0,LIGHT
4486,60222582,Galaxy Expedition,spell,Normal,0,-1,0,0,
4487,897409,Galaxy Hundred,spell,Continuous,0,-1,0,0,
4488,35950025,Galaxy Knight,effect,Warrior,8,-1,0,0,LIGHT
4489,98263709,Galaxy Mirror Sage,effect,Spellcaster,3,-1,0,0,LIGHT
4490,85747929,Galaxy Photon Dragon,xyz,Dragon,4,-1,0,0,LIGHT
4491,52340274,Galaxy Queen's Light,spell,Normal,0,-1,0,0,
4492,92362073,Galaxy Satellite Dragon,link,Dragon,2,-1,0,0,DARK
4493,11066358,Galaxy Serpent,normal,Dragon,2,-1,0,0,LIGHT
4494,46659709,Galaxy Soldier,effect,Machine,5,-1,0,0,LIGHT
4495,54358015,Galaxy Stealth Dragon,xyz,Dragon,4,-1,0,0,DARK
4496,80887714,Galaxy Storm,spell,Quick-Play,0,-1,0,0,
4497,863795,Galaxy Summoner,effect,Spellcaster,4,-1,0,0,LIGHT
4498,63956833,Galaxy Trance,spell,Normal,0,-1,0,0,
4499,24658418,Galaxy Tyranno,effect,Dinosaur,8,-1,0,0,LIGHT
4500,19316241,Galaxy War Drake,effect,Dragon,4,-1,0,0,LIGHT
4501,77098449,Galaxy Wave,spell,Continuous,0,-1,0,0,
4502,98555327,Galaxy Wizard,effect,Spellcaster,4,-1,0,0,LIGHT
4503,54507222,Galaxy Worm,effect,Insect,3,-1,0,0,LIGHT
4504,97617181,Galaxy Zero,spell,Equip,0,-1,0,0,
4505,62968263,Galaxy-Eyes Afterglow Dragon,effect,Dragon,8,-1,0,0,LIGHT
4506,2530830,Galaxy-Eyes Cipher Blade Dragon,xyz,Dragon,9,-1,0,0,LIGHT
4507,18963306,Galaxy-Eyes Cipher Dragon,xyz,Dragon,8,-1,0,0,LIGHT
4508,28346136,Galaxy-Eyes Cipher X Dragon,xyz,Dragon,10,-1,0,0,LIGHT
4509,9260791,Galaxy-Eyes Cloudragon,effect,Dragon,1,-1,0,0,LIGHT
4510,39030163,Galaxy-Eyes Full Armor Photon Dragon,xyz,Dragon,8,-1,0,0,LIGHT
4511,93717133,Galaxy-Eyes Photon Dragon,effect,Dragon,8,-1,0,0,LIGHT
4512,3356494,Galaxy-Eyes Solflare Dragon,link,Dragon,2,-1,0,0,LIGHT
4513,45710945,Galaxy-Eyes Tachyon Primal,effect,Dragon,8,-1,0,0,LIGHT
4514,16229315,Gale Dogra,effect,Insect,2,-1,0,0,EARTH
4515,77491079,Gale Lizard,effect,Reptile,4,-1,0,0,WATER
4516,32530043,Gallant Granite,xyz,Rock,4,-1,0,0,EARTH
4517,30915572,Gallis the Star Beast,effect,Beast,3,-1,0,0,EARTH
4518,2106266,Galloping Gaia,spell,Field,0,-1,0,0,
4519,37313786,Gamble,trap,Normal,0,-1,0,0,
4520,2196767,Gambler of Legend,effect,Spellcaster,4,-1,0,0,DARK
4521,55063751,"Gameciel the Sea Turtle Kaiju",effect,Aqua,8,-1,0,0,WATER
4522,15502037,Gamma The Electromagnet Warrior,effect,Rock,3,-1,0,0,EARTH
4523,11549357,Gamma the Magnet Warrior,normal,Rock,4,-1,0,0,EARTH
4524,85709845,Gamushara,trap,Normal,0,-1,0,0,
4525,24291651,Ganbara Knight,effect,Warrior,4,-1,0,0,LIGHT
4526,65758454,Ganbara Lancer,effect,Warrior,5,-1,0,0,LIGHT
4527,64681432,Gandora the Dragon of Destruction,effect,Dragon,8,-1,0,0,DARK
4528,2333466,Gandora-G the Dragon of Destruction,effect,Dragon,8,-1,0,0,DARK
4529,71525232,Gandora-X the Dragon of Demolition,effect,Dragon,8,-1,0,0,DARK
4530,34536276,Ganigumo,normal,Insect,2,-1,0,0,EARTH
4531,11801343,Garbage Collector,effect,Cyberse,2,-1,0,0,WIND
4532,44682448,Garbage Lord,effect,Fiend,5,-1,0,0,DARK
4533,18698739,Garbage Ogre,effect,Fiend,3,-1,0,0,DARK
4534,76524506,Garden Rose Flora,synchro,Plant,5,-1,0,0,LIGHT
4535,53325667,Garden Rose Maiden,synchro,Plant,5,-1,0,0,DARK
4536,30646525,"Garlandolf King of Destruction",ritual,Fiend,7,-1,0,0,DARK
4537,90844184,Garma Sword,ritual,Warrior,7,-1,0,0,DARK
4538,78577570,Garma Sword Oath,spell,Ritual,0,-1,0,0,
4539,88283496,Garmr of the Nordic Beasts,effect,Beast,4,-1,0,0,DARK
4540,49888191,Garnecia Elefantis,normal,Beast-Warrior,7,-1,0,0,EARTH
4541,14977074,Garoozis,normal,Beast-Warrior,5,-1,0,0,FIRE
4542,59019082,"Garoth Lightsworn Warrior",effect,Warrior,4,-1,0,0,LIGHT
4543,12800777,Garuda the Wind Spirit,effect,Winged Beast,4,-1,0,0,WIND
4544,22382087,Garum the Storm Vassal,effect,Winged Beast,3,-1,0,0,WIND
4545,64182380,"Garunix Eternity Hyang of the Fire Kings",xyz,Pyro,8,-1,0,0,FIRE
4546,11765832,"Garura Wings of Resonant Life",fusion,Winged Beast,6,-1,0,0,DARK
4547,69780745,Garvas,normal,Beast,6,-1,0,0,EARTH
4548,19012345,Gash the Dust Lord,effect,Fiend,4,-1,0,0,DARK
4549,39475024,"Gashadokuro the Skeletal Mayakashi",synchro,Zombie,11,-1,0,0,DARK
4550,82257671,Gatchiri @Ignister,effect,Cyberse,8,-1,0,0,EARTH
4551,8102334,Gate Blocker,effect,Rock,4,-1,0,0,EARTH
4552,49258578,Gate Deeg,normal,Beast,3,-1,0,0,DARK
4553,25833572,Gate Guardian,effect,Warrior,11,-1,0,0,DARK
4554,34904525,Gate Guardian of Thunder and Wind,fusion,Thunder,9,-1,0,0,LIGHT
4555,97783338,Gate Guardian of Water and Thunder,fusion,Aqua,9,-1,0,0,WATER
4556,61398234,Gate Guardian of Wind and Water,fusion,Spellcaster,9,-1,0,0,WIND
4557,8505920,Gate Guardians Combined,fusion,Warrior,12,-1,0,0,DARK
4558,19737320,Gatekeeper,normal,Machine,5,-1,0,0,DARK
4559,91482773,Gateway Dragon,effect,Dragon,4,-1,0,0,DARK
4560,27970830,Gateway of the Six,spell,Continuous,0,-1,0,0,
4561,40089744,Gateway to Chaos,spell,Field,0,-1,0,0,
4562,93431518,Gateway to Dark World,spell,Quick-Play,0,-1,0,0,
4563,7512044,Gather Your Mind,spell,Normal,0,-1,0,0,
4564,69802283,Gathering Light,spell,Continuous,0,-1,0,0,
4565,87751584,Gatling Dragon,fusion,Machine,8,-1,0,0,DARK
4566,15561463,Gauntlet Launcher,xyz,Warrior,6,-1,0,0,EARTH
4567,79337169,Gauntlet Warrior,effect,Warrior,3,-1,0,0,EARTH
4568,5818798,Gazelle the King of Mythical Beasts,normal,Beast,4,-1,0,0,EARTH
4569,23076639,Gazelle the King of Mythical Claws,effect,Beast,4,-1,0,0,EARTH
4570,23536866,Gazer Shark,effect,Fish,5,-1,0,0,WATER
4571,28912357,Gear Gigant X,xyz,Machine,4,-1,0,0,EARTH
4572,30190809,Gear Golem the Moving Fortress,effect,Machine,4,-1,0,0,EARTH
4573,27979109,Gearbreed,spell,Continuous,0,-1,0,0,
4574,423705,Gearfried the Iron Knight,effect,Warrior,4,-1,0,0,EARTH
4575,85651167,Gearfried the Red-Eyes Iron Knight,effect,Warrior,4,-1,0,0,DARK
4576,57046845,Gearfried the Swordmaster,effect,Warrior,7,-1,0,0,LIGHT
4577,29087919,Geargia Change,spell,Quick-Play,0,-1,0,0,
4578,47030842,Geargiaccelerator,effect,Machine,4,-1,0,0,EARTH
4579,6148016,Geargiagear,trap,Normal,0,-1,0,0,
4580,19891310,Geargiagear Gigant XG,xyz,Machine,3,-1,0,0,EARTH
4581,92693205,Geargianchor,effect,Machine,4,-1,0,0,EARTH
4582,71786742,Geargiano,effect,Machine,3,-1,0,0,EARTH
4583,1045143,Geargiano Mk-II,effect,Machine,3,-1,0,0,EARTH
4584,45286019,Geargiano Mk-III,effect,Machine,3,-1,0,0,EARTH
4585,923596,Geargiarmor,effect,Machine,4,-1,0,0,EARTH
4586,73428497,Geargiarsenal,effect,Machine,4,-1,0,0,EARTH
4587,72370114,Geargiattacker,effect,Machine,4,-1,0,0,EARTH
4588,47687766,Geargiauger,effect,Machine,4,-1,0,0,EARTH
4589,45458027,Gearspring Spirit,effect,Machine,8,-1,0,0,DARK
4590,37694547,Geartown,spell,Field,0,-1,0,0,
4591,40392714,Geira Guile the Cubic King,effect,Fairy,2,-1,0,0,WIND
4592,26913989,Geistgrinder Golem,effect,Fiend,8,-1,0,0,DARK
4593,11662742,Gellenduo,effect,Fairy,4,-1,0,0,LIGHT
4594,57753602,Gem Flash Energy,trap,Continuous,0,-1,0,0,
4595,27004302,Gem-Armadillo,effect,Rock,4,-1,0,0,EARTH
4596,19019586,Gem-Elephant,effect,Rock,3,-1,0,0,EARTH
4597,41777,Gem-Enhancement,trap,Normal,0,-1,0,0,
4598,90019393,Gem-Knight Alexandrite,effect,Rock,4,-1,0,0,EARTH
4599,72056560,Gem-Knight Amber,effect,Thunder,4,-1,0,0,EARTH
4600,71616908,Gem-Knight Amethyst,fusion,Aqua,7,-1,0,0,EARTH
4601,13108445,Gem-Knight Aquamarine,fusion,Aqua,6,-1,0,0,EARTH
4602,67985943,Gem-Knight Citrine,fusion,Pyro,7,-1,0,0,EARTH
4603,76908448,Gem-Knight Crystal,normal,Rock,7,-1,0,0,EARTH
4604,69243722,Gem-Knight Emerald,effect,Rock,4,-1,0,0,EARTH
4605,1264319,Gem-Knight Fusion,spell,Normal,0,-1,0,0,
4606,91731841,Gem-Knight Garnet,normal,Pyro,4,-1,0,0,EARTH
4607,45662855,Gem-Knight Iolite,effect,Aqua,4,-1,0,0,EARTH
4608,19355597,Gem-Knight Lady Brilliant Diamond,fusion,Rock,10,-1,0,0,EARTH
4609,47611119,Gem-Knight Lady Lapis Lazuli,fusion,Rock,5,-1,0,0,EARTH
4610,55610199,Gem-Knight Lady Rose Diamond,fusion,Fairy,8,-1,0,0,EARTH
4611,99645428,Gem-Knight Lapis,normal,Rock,3,-1,0,0,EARTH
4612,81846636,Gem-Knight Lazuli,effect,Rock,1,-1,0,0,EARTH
4613,39512984,Gem-Knight Master Diamond,fusion,Rock,9,-1,0,0,EARTH
4614,19163116,Gem-Knight Obsidian,effect,Rock,3,-1,0,0,EARTH
4615,71594310,Gem-Knight Pearl,xyz,Rock,4,-1,0,0,EARTH
4616,24484270,Gem-Knight Phantom Quartz,link,Rock,2,-1,0,0,EARTH
4617,93379652,Gem-Knight Prismaura,fusion,Thunder,7,-1,0,0,EARTH
4618,35622739,Gem-Knight Quartz,effect,Fairy,4,-1,0,0,EARTH
4619,76614340,Gem-Knight Ruby,fusion,Pyro,6,-1,0,0,EARTH
4620,27126980,Gem-Knight Sapphire,normal,Aqua,4,-1,0,0,EARTH
4621,43114901,Gem-Knight Sardonyx,effect,Pyro,4,-1,0,0,EARTH
4622,3113836,Gem-Knight Seraphinite,fusion,Fairy,5,-1,0,0,EARTH
4623,49597193,Gem-Knight Topaz,fusion,Thunder,6,-1,0,0,EARTH
4624,54620698,Gem-Knight Tourmaline,normal,Thunder,4,-1,0,0,EARTH
4625,8692301,Gem-Knight Zirconia,fusion,Rock,8,-1,0,0,EARTH
4626,53408006,Gem-Merchant,effect,Spellcaster,3,-1,0,0,EARTH
4627,64734090,Gem-Turtle,effect,Rock,4,-1,0,0,EARTH
4628,80758812,Gemini Ablation,trap,Continuous,0,-1,0,0,
4629,18096222,Gemini Booster,trap,Normal,0,-1,0,0,
4630,81601517,Gemini Counter,trap,Counter,0,-1,0,0,
4631,69140098,Gemini Elf,normal,Spellcaster,4,-1,0,0,EARTH
4632,67688478,Gemini Imps,effect,Fiend,4,-1,0,0,DARK
4633,26254876,Gemini Lancer,effect,Sea Serpent,4,-1,0,0,WATER
4634,91798373,Gemini Scorpion,effect,Warrior,4,-1,0,0,EARTH
4635,68366996,Gemini Soldier,effect,Warrior,2,-1,0,0,WIND
4636,33846209,Gemini Spark,spell,Quick-Play,0,-1,0,0,
4637,19041767,Gemini Summoner,effect,Spellcaster,4,-1,0,0,WATER
4638,67045174,Gemini Trap Hole,trap,Normal,0,-1,0,0,
4639,72305034,Geminize Lord Golknight,effect,Warrior,4,-1,0,0,EARTH
4640,52126602,Gen the Diamond Tiger,effect,Warrior,3,-1,0,0,LIGHT
4641,99000107,Gendo the Ascetic Monk,effect,Spellcaster,4,-1,0,0,WATER
4642,69247929,Gene-Warped Warwolf,normal,Beast-Warrior,4,-1,0,0,EARTH
4643,720147,Generaider Boss Bite,trap,Normal,0,-1,0,0,
4644,37931734,Generaider Boss Fight,trap,Normal,0,-1,0,0,
4645,1942635,Generaider Boss Loot,spell,Continuous,0,-1,0,0,
4646,75448086,Generaider Boss Quest,spell,Normal,0,-1,0,0,
4647,64325438,Generaider Boss Room,trap,Continuous,0,-1,0,0,
4648,38053381,Generaider Boss Stage,spell,Field,0,-1,0,0,
4649,53921056,General Gantala of the Ice Barrier,effect,Warrior,7,-1,0,0,WATER
4650,9056100,General Grunard of the Ice Barrier,effect,Warrior,8,-1,0,0,WATER
4651,81275309,General Raiho of the Ice Barrier,effect,Warrior,6,-1,0,0,WATER
4652,81825063,General Wayne of the Ice Barrier,effect,Warrior,5,-1,0,0,WATER
4653,82735249,Generalprobe,spell,Continuous,0,-1,0,0,
4654,87890143,Generation Force,spell,Normal,0,-1,0,0,
4655,85787173,Generation Next,spell,Quick-Play,0,-1,0,0,
4656,34460239,Generation Shift,trap,Normal,0,-1,0,0,
4657,31038159,Genesis Dragon,effect,Dragon,6,-1,0,0,LIGHT
4658,98147766,Genetic Woman,effect,Psychic,4,-1,0,0,WIND
4659,66165755,Genex Ally Axel,synchro,Machine,8,-1,0,0,DARK
4660,91438994,Genex Ally Bellflame,effect,Machine,4,-1,0,0,DARK
4661,64034255,Genex Ally Birdman,effect,Machine,3,-1,0,0,DARK
4662,20127343,Genex Ally Changer,effect,Machine,3,-1,0,0,DARK
4663,38049541,Genex Ally Chemistrer,effect,Machine,2,-1,0,0,DARK
4664,27827903,Genex Ally Crusher,effect,Machine,4,-1,0,0,DARK
4665,68450517,Genex Ally Duradark,effect,Machine,4,-1,0,0,DARK
4666,94622638,Genex Ally Powercell,effect,Machine,4,-1,0,0,DARK
4667,63211608,Genex Ally Reliever,effect,Machine,5,-1,0,0,DARK
4668,57238939,Genex Ally Remote,effect,Machine,3,-1,0,0,DARK
4669,83500096,Genex Ally Solid,effect,Machine,2,-1,0,0,DARK
4670,17760003,Genex Ally Triarm,synchro,Machine,6,-1,0,0,DARK
4671,52709508,Genex Ally Triforce,synchro,Machine,7,-1,0,0,DARK
4672,56511382,Genex Ally Volcannon,effect,Machine,4,-1,0,0,DARK
4673,93211836,Genex Army,effect,Machine,6,-1,0,0,EARTH
4674,24432029,Genex Blastfan,effect,Spellcaster,4,-1,0,0,WIND
4675,68505803,Genex Controller,normal,Machine,3,-1,0,0,DARK
4676,89211486,Genex Doctor,effect,Spellcaster,3,-1,0,0,DARK
4677,53944920,Genex Furnace,effect,Pyro,5,-1,0,0,FIRE
4678,89333528,Genex Gaia,effect,Rock,3,-1,0,0,EARTH
4679,19182751,Genex Neutron,effect,Machine,4,-1,0,0,LIGHT
4680,30399511,Genex Power Planner,effect,Spellcaster,1,-1,0,0,LIGHT
4681,51827737,Genex Recycled,effect,Machine,1,-1,0,0,DARK
4682,67483216,Genex Searcher,effect,Machine,4,-1,0,0,EARTH
4683,15605085,Genex Solar,effect,Machine,7,-1,0,0,LIGHT
4684,16828633,Genex Spare,effect,Machine,3,-1,0,0,DARK
4685,52222372,Genex Turbine,effect,Machine,4,-1,0,0,EARTH
4686,4904812,Genex Undine,effect,Aqua,3,-1,0,0,WATER
4687,93882364,Genex Worker,effect,Machine,3,-1,0,0,WIND
4688,49370026,Genin,normal,Spellcaster,3,-1,0,0,LIGHT
4689,42155488,Genomix Fighter,effect,Psychic,6,-1,0,0,WIND
4690,77895328,"Genta Gateman of Dark World",effect,Fiend,4,-1,0,0,DARK
4691,54635862,Gentlemander,effect,Reptile,4,-1,0,0,LIGHT
4692,33972299,Geo Genex,synchro,Machine,6,-1,0,0,EARTH
4693,56704140,Geomancer of the Ice Barrier,effect,Spellcaster,3,-1,0,0,WATER
4694,42632209,Geomathmech Final Sigma,synchro,Cyberse,12,-1,0,0,FIRE
4695,15248594,Geomathmech Magma,synchro,Cyberse,8,-1,0,0,FIRE
4696,52119435,Geonator Transverser,link,Rock,2,-1,0,0,EARTH
4697,32991027,"Georgius Swordsman of the Ice Barrier",effect,Winged Beast,6,-1,0,0,WATER
4698,59490397,Gergonne's End,trap,Normal,0,-1,0,0,
4699,28373620,Geri the Runick Fangs,fusion,Beast,4,-1,0,0,DARK
4700,24668830,Germ Infection,spell,Equip,0,-1,0,0,
4701,77936940,Gernia,effect,Zombie,4,-1,0,0,DARK
4702,22373487,Get Out!,trap,Normal,0,-1,0,0,
4703,111000561,Get Your Game On!,spell,Continuous,0,-1,0,0,
4704,21887179,Getsu Fuhma,effect,Warrior,4,-1,0,0,DARK
4705,84046493,Ghost Beef,normal_pendulum,Beast,7,4,0,0,DARK
4706,73642296,Ghost Belle & Haunted Mansion,effect,Zombie,3,-1,0,0,EARTH
4707,15419596,Ghost Bird of Bewitchment,effect,Winged Beast,4,-1,0,0,DARK
4708,23379054,"Ghost Charon the Underworld Boatman",effect,Zombie,2,-1,0,0,DARK
4709,44663232,Ghost Fairy Elfobia,effect,Psychic,3,-1,0,0,WIND
4710,35705817,Ghost Fusion,spell,Normal,0,-1,0,0,
4711,59965151,Ghost Gardna,effect,Warrior,4,-1,0,0,DARK
4712,13386503,Ghost Knight of Jackal,effect,Beast-Warrior,5,-1,0,0,EARTH
4713,64104037,"Ghost Lancer the Underworld Spearman",effect,Zombie,5,-1,0,0,DARK
4714,62219643,Ghost Meets Girl - A Masterful Mayakashi Shiranui Saga,trap,Normal,0,-1,0,0,
4715,83266006,Ghost Meets Girl - A Mayakashi's Manuscript,spell,Quick-Play,0,-1,0,0,
4716,13965201,Ghost Meets Girl - A Shiranui's Story,spell,Quick-Play,0,-1,0,0,
4717,52038441,Ghost Mourner & Moonlit Chill,effect,Zombie,3,-1,0,0,WIND
4718,67113830,Ghost of a Grudge,trap,Normal,0,-1,0,0,
4719,59438930,Ghost Ogre & Snow Rabbit,effect,Psychic,3,-1,0,0,LIGHT
4720,62015408,Ghost Reaper & Winter Cherries,effect,Zombie,3,-1,0,0,DARK
4721,33347467,Ghost Ship,effect,Fiend,5,-1,0,0,LIGHT
4722,60643553,Ghost Sister & Spooky Dogwood,effect,Zombie,3,-1,0,0,WATER
4723,99370594,"Ghost Sleeper the Underworld Princess",effect,Zombie,3,-1,0,0,DARK
4724,35268888,Ghost Token,token,Fiend,1,-1,0,0,DARK
4725,61103515,"Ghost Wyvern the Underworld Dragon",effect,Zombie,4,-1,0,0,DARK
4726,75367227,Ghostrick Alucard,xyz,Zombie,3,-1,0,0,DARK
4727,53334641,Ghostrick Angel of Mischief,xyz,Fairy,4,-1,0,0,DARK
4728,80802524,Ghostrick Break,trap,Normal,0,-1,0,0,
4729,46925518,Ghostrick Doll,effect,Spellcaster,2,-1,0,0,DARK
4730,46895036,Ghostrick Dullahan,xyz,Fiend,1,-1,0,0,DARK
4731,36239585,Ghostrick Fairy,effect,Spellcaster,2,-1,0,0,DARK
4732,35871958,Ghostrick Festival,link,Spellcaster,1,-1,0,0,DARK
4733,85463083,Ghostrick Ghoul,effect,Zombie,3,-1,0,0,DARK
4734,61318483,Ghostrick Jackfrost,effect,Fiend,1,-1,0,0,DARK
4735,80885284,Ghostrick Jiangshi,effect,Zombie,3,-1,0,0,DARK
4736,54512827,Ghostrick Lantern,effect,Fiend,1,-1,0,0,DARK
4737,99795159,Ghostrick Mansion,spell,Field,0,-1,0,0,
4738,98707192,Ghostrick Mary,effect,Fiend,1,-1,0,0,DARK
4739,97584500,Ghostrick Mummy,effect,Zombie,3,-1,0,0,DARK
4740,7617062,Ghostrick Museum,spell,Field,0,-1,0,0,
4741,24101897,Ghostrick Nekomusume,effect,Spellcaster,2,-1,0,0,DARK
4742,85827713,Ghostrick Night,trap,Continuous,0,-1,0,0,
4743,27170599,Ghostrick or Treat,trap,Normal,0,-1,0,0,
4744,29400787,Ghostrick Parade,spell,Field,0,-1,0,0,
4745,61818176,Ghostrick Renovation,trap,Normal,0,-1,0,0,
4746,86516889,Ghostrick Scare,trap,Normal,0,-1,0,0,
4747,69809989,Ghostrick Shot,spell,Normal,0,-1,0,0,
4748,64804316,Ghostrick Siren,effect,Fairy,4,-1,0,0,DARK
4749,51196805,Ghostrick Skeleton,effect,Zombie,3,-1,0,0,DARK
4750,32224143,Ghostrick Socuteboss,xyz,Spellcaster,2,-1,0,0,DARK
4751,81907872,Ghostrick Specter,effect,Fiend,1,-1,0,0,DARK
4752,16279989,Ghostrick Stein,effect,Zombie,3,-1,0,0,DARK
4753,50527144,Ghostrick Vanish,trap,Normal,0,-1,0,0,
4754,72913666,Ghostrick Warwolf,effect,Zombie,3,-1,0,0,DARK
4755,27491571,Ghostrick Witch,effect,Spellcaster,2,-1,0,0,DARK
4756,84472026,Ghostrick Yeti,effect,Zombie,3,-1,0,0,DARK
4757,54490275,Ghostrick Yuki-onna,effect,Spellcaster,2,-1,0,0,DARK
4758,37055344,Ghostrick-Go-Round,trap,Continuous,0,-1,0,0,
4759,51099515,Ghosts From the Past,trap,Normal,0,-1,0,0,
4760,45792753,Ghoti Chain,trap,Normal,0,-1,0,0,
4761,38409239,Ghoti Cosmos,trap,Normal,0,-1,0,0,
4762,65898344,Ghoti Fury,trap,Continuous,0,-1,0,0,
4763,72309040,Ghoti of the Deep Beyond,synchro,Fish,10,-1,0,0,WATER
4764,95265975,Ghoul with an Appetite,normal,Zombie,4,-1,0,0,DARK
4765,78266168,Giant Axe Mummy,effect,Zombie,5,-1,0,0,EARTH
4766,60619435,Giant Ballgame,spell,Continuous,0,-1,0,0,
4767,58012707,Giant Ballpark,spell,Field,0,-1,0,0,
4768,38229962,Giant Beetrooper Invincible Atlas,link,Insect,4,-1,0,0,EARTH
4769,41762634,Giant Flea,normal,Insect,4,-1,0,0,EARTH
4770,95178994,Giant Germ,effect,Fiend,2,-1,0,0,DARK
4771,58185394,Giant Kozaky,effect,Fiend,4,-1,0,0,DARK
4772,72299832,Giant Mech-Soldier,normal,Machine,6,-1,0,0,EARTH
4773,73698349,Giant Orc,effect,Fiend,4,-1,0,0,DARK
4774,92723496,Giant Pairfish,effect,Wyrm,6,-1,0,0,WATER
4775,97017120,Giant Rat,effect,Beast,4,-1,0,0,EARTH
4776,58831685,Giant Red Seasnake,normal,Aqua,4,-1,0,0,WATER
4777,80280944,Giant Rex,effect,Dinosaur,4,-1,0,0,EARTH
4778,41403766,Giant Scorpion of the Tundra,normal,Insect,3,-1,0,0,EARTH
4779,57043117,Giant Soldier of Steel,xyz,Rock,3,-1,0,0,EARTH
4780,13039848,Giant Soldier of Stone,normal,Rock,3,-1,0,0,EARTH
4781,43986064,Giant Starfall,trap,Normal,0,-1,0,0,
4782,80723580,Giant Trap Hole,trap,Normal,0,-1,0,0,
4783,42703248,Giant Trunade,spell,Normal,0,-1,0,0,
4784,96981563,Giant Turtle Who Feeds on Flames,normal,Aqua,5,-1,0,0,WATER
4785,39526584,Gift Card,trap,Normal,0,-1,0,0,
4786,82257940,Gift Exchange,spell,Normal,0,-1,0,0,
4787,93912846,Gift Fiend Token,token,Fiend,3,-1,0,0,DARK
4788,98792570,Gift of the Martyr,spell,Normal,0,-1,0,0,
4789,98299011,Gift of The Mystical Elf,trap,Normal,0,-1,0,0,
4790,43793530,Giga Gagagigo,normal,Reptile,5,-1,0,0,WATER
4791,8471389,Giga-Tech Wolf,normal,Machine,4,-1,0,0,FIRE
4792,47606319,Gigantes,effect,Rock,4,-1,0,0,EARTH
4793,11132674,"Gigantic ""Champion"" Sargas",xyz,Machine,8,-1,0,0,FIRE
4794,82116191,Gigantic Cephalotus,effect,Plant,4,-1,0,0,EARTH
4795,54498517,Gigantic Spright,xyz,Thunder,2,-1,0,0,DARK
4796,34047456,Gigantic Thundercross,trap,Normal,0,-1,0,0,
4797,63422098,Giganticastle,synchro,Rock,9,-1,0,0,EARTH
4798,33621868,Giganto,normal,Machine,5,-1,0,0,DARK
4799,53257892,Gigaplant,effect,Plant,6,-1,0,0,EARTH
4800,58330108,Gigarays Gandora the Dragon of Destruction,effect,Dragon,8,-1,0,0,DARK
4801,79080761,Gigastone Omega,effect,Rock,5,-1,0,0,EARTH
4802,17241941,Gigathunder Giclops,effect_pendulum,Thunder,4,5,0,0,WIND
4803,53776525,Gigobyte,normal,Reptile,1,-1,0,0,WATER
4804,38445524,Gil Garth,normal,Fiend,4,-1,0,0,DARK
4805,45894482,Gilasaurus,effect,Dinosaur,3,-1,0,0,EARTH
4806,69933858,Gilford the Legend,effect,Warrior,8,-1,0,0,EARTH
4807,36354007,Gilford the Lightning,effect,Warrior,8,-1,0,0,LIGHT
4808,76436988,Gillagillancer,effect,Warrior,6,-1,0,0,EARTH
4809,49161188,Gilti-Gearfried the Magical Steel Knight,fusion,Warrior,8,-1,0,0,LIGHT
4810,51828629,Giltia the D. Knight,fusion,Warrior,5,-1,0,0,LIGHT
4811,77406972,Giltia the D. Knight - Soul Spear,effect,Warrior,5,-1,0,0,LIGHT
4812,79086452,Gimmick Puppet Bisque Doll,effect,Machine,8,-1,0,0,DARK
4813,63825486,Gimmick Puppet Bloody Doll,effect,Machine,8,-1,0,0,DARK
4814,99229085,Gimmick Puppet Cattle Scream,effect,Machine,8,-1,0,0,DARK
4815,97520532,Gimmick Puppet Chimera Doll,link,Machine,2,-1,0,0,DARK
4816,76543119,Gimmick Puppet Des Troy,effect,Machine,4,-1,0,0,DARK
4817,92418590,Gimmick Puppet Dreary Doll,effect,Machine,8,-1,0,0,DARK
4818,20032555,Gimmick Puppet Egg Head,effect,Machine,4,-1,0,0,EARTH
4819,76290637,Gimmick Puppet Fantasix Makina,xyz,Machine,8,-1,0,0,DARK
4820,56427559,Gimmick Puppet Gear Changer,effect,Machine,1,-1,0,0,EARTH
4821,7593748,Gimmick Puppet Gigantes Doll,xyz,Machine,4,-1,0,0,DARK
4822,8226374,Gimmick Puppet Humpty Dumpty,effect,Machine,4,-1,0,0,DARK
4823,36436372,Gimmick Puppet Little Soldiers,effect,Machine,4,-1,0,0,DARK
4824,39806198,Gimmick Puppet Magnet Doll,effect,Machine,8,-1,0,0,DARK
